"last_date","OGC_FID","GEOMETRY","licenses_id","scrape_date","licenseno","status","licensetype","issuedate","exprdate","owner","premisesaddress","segments_id","lon","lat","x","y","city","neighborhood","community","council","tract","business","mailaddress","gcquality","gctype"
"2013-07-09T",4425,"","","2013-07-09T",518869,"ACTIVE",42,"2012-04-24T","2014-03-31T","HECKLERS INC","7745 UNIVERSITY AVE, LA MESA, CA  91941-4901",-1,-117.030586707,32.7616274608,6321695.19293,1857794.06337,"NONE","NONE","NONE","NONE","0146.01","The Rook","",2,"cns/address"
"2013-07-09T",4426,"","","2013-07-09T",518927,"ACTIVE",41,"2012-04-19T","2013-12-31T","A & J FOOD SERVICE INC","1530 JAMACHA RD, STE H & I, EL CAJON, CA  92019-3757",-1,-116.927877287,32.7770127885,6353306.5,1863171.004,"NONE","NONE","NONE","NONE","0136.05","Alberts Mexican Food","1909 SAXTON LN EL CAJON, CA  92021",0,"cns/segmid"
"2013-07-09T",4427,"","","2013-07-09T",518957,"ACTIVE",47,"2012-05-03T","2014-03-31T","WATERS CATERING INC","1122 MORENA BLVD, SAN DIEGO, CA  92110-3846",-1,-117.200380379,32.7686933201,6269521.20909,1860798.13264,"NONE","NONE","NONE","NONE","0091.06","Waters Catering","1105 W MORENA BLVD SAN DIEGO, CA  92110-3834",0,"cns/address"
"2013-07-09T",4428,"","","2013-07-09T",519020,"ACTIVE",41,"2012-05-02T","2014-04-30T","K-T HOLMES INC","135 BROADWAY, SAN DIEGO, CA  92101",-1,-117.242022571,33.2007992679,6258216.68279,2018131.58641,"NONE","NONE","NONE","NONE","0053.00","Sushi Deli 2","",0,"cns/address"
"2013-07-09T",4429,"","","2013-07-09T",519029,"ACTIVE",20,"2012-04-18T","2014-03-31T","JESSA WINE IMPORTS, LLC","3877 PELL PL, UNIT 309, SAN DIEGO, CA  92130-4146",-1,-117.23129166,32.9490663721,6260637.05281,1926511.38581,"NONE","NONE","NONE","NONE","0083.29","Jessa Wine Imports Llc","3830 VALLEY CENTRE DR, STE 705-812 SAN DIEGO, CA  92130-3616",0,"cns/address"
"2013-07-09T",4430,"","","2013-07-09T",519046,"ACTIVE",41,"2012-04-13T","2014-03-31T","FOLTZ, GRETCHEN","1042 N EL CAMINO REAL, STE E, ENCINITAS, CA  92024-1322",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","NONE","NONE","NONE","0174.04","Off The Hook Seafood Grill","",0,"cns/segmid"
"2013-07-09T",4431,"","","2013-07-09T",519058,"ACTIVE",47,"2012-06-12T","2014-05-31T","PHIL'S BBQ OF SANTEE INC","9816 MISSION GORGE RD, SANTEE, CA  92071",-1,-116.983283066,32.8382762009,6336433.37632,1885576.17061,"NONE","NONE","NONE","NONE","0166.15","Phils Bbq","3750 SPORTS ARENA BLVD, STE 6 SAN DIEGO, CA  92110-5133",5,"cns/address"
"2013-07-09T",4432,"","","2013-07-09T",519084,"ACTIVE",47,"2012-04-05T","2014-03-31T","KS, LLC","9379 MIRA MESA BLVD, STE F, SAN DIEGO, CA  92126",-1,-117.123422617,32.9167545657,6293628.59978,1914460.91829,"NONE","NONE","NONE","NONE","0083.59","Fuze","",0,"cns/address"
"2013-07-09T",4433,"","","2013-07-09T",519143,"ACTIVE",42,"2012-10-17T","2013-09-30T","CHURCHILL CIGAR LOUNGE INC","2415 SAN DIEGO AVE, STE 102, SAN DIEGO, CA  92110-2898",-1,-117.193911472,32.7517414408,6271453.84958,1854612.43969,"NONE","NONE","NONE","NONE","0065.00","Churchills Cigar Lounge","",0,"cns/address"
"2013-07-09T",4434,"","","2013-07-09T",519162,"ACTIVE",41,"2012-05-11T","2013-04-30T","SUPER SUSHI LLC","1233 E VISTA WAY, VISTA, CA  92084-4039",-1,-117.224906284,33.2186361387,6263512.91579,2024571.96093,"NONE","NONE","NONE","NONE","0196.01","Super Sushi","",10,"cns/address"
"2013-07-09T",4435,"","","2013-07-09T",519230,"ACTIVE",20,"2012-04-18T","2014-03-31T","DG IN PB LLC","1059 GARNET AVE, SAN DIEGO, CA  92109-2834",-1,-117.250454579,32.7974487908,6254229.32737,1871404.22684,"NONE","NONE","NONE","NONE","0079.10","Quik Corner","",0,"cns/address"
"2013-07-09T",4436,"","","2013-07-09T",519243,"ACTIVE",47,"2012-06-26T","2013-05-31T","41FIVE10 LLC","4800 ART ST, SAN DIEGO, CA  92115",-1,-117.060717368,32.764995058,6312442.0,1859090.0,"NONE","NONE","NONE","NONE","0029.04","Bridges","4443 30TH ST SAN DIEGO, CA  92115",100,"cns/seginterp"
"2013-07-09T",4437,"","","2013-07-09T",519267,"ACTIVE",47,"2012-06-13T","2014-05-31T","CONTRERAS CURIEL CORP","866 EASTLAKE PKWY, STE 110, CHULA VISTA, CA  91914",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0134.19","Karinas Mexican Seafood Cuisine","986 BROADWAY CHULA VISTA, CA  91911",-1,"NONE"
"2013-07-09T",4438,"","","2013-07-09T",519269,"ACTIVE",41,"2012-05-02T","2014-04-30T","YASOTORN, NATAYA","2558 LANING RD, UNIT 102C, SAN DIEGO, CA  92106-6479",-1,-117.217984089,32.727920411,6263972.28525,1846013.47,"NONE","NONE","NONE","NONE","0214.00","Issara Thai","",0,"cns/address"
"2013-07-09T",4439,"","","2013-07-09T",519277,"ACTIVE",41,"2012-04-12T","2014-03-31T","MAEDA, KAZUYA","3904 CONVOY ST, STE 105, SAN DIEGO, CA  92111",-1,-117.154536015,32.8147903624,6283758.83561,1877444.38991,"NONE","NONE","NONE","NONE","0085.11","Sakuramen","",0,"cns/address"
"2013-07-09T",4440,"","","2013-07-09T",519289,"ACTIVE",20,"2012-07-31T","2013-06-30T","7 ELEVEN INC","13985 TORREY DEL MAR DR, SAN DIEGO, CA  92130-5679",-1,-117.161565704,32.9701334188,6282093.24498,1933982.13277,"NONE","NONE","NONE","NONE","0083.35","7 Eleven 34358","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",4441,"","","2013-07-09T",519309,"ACTIVE",41,"2012-04-24T","2013-06-30T","SCALO INC","8935 TOWNE CENTRE DR, STE 113, SAN DIEGO, CA  92122",-1,-117.207048855,32.8682742369,6267803.95564,1897047.51905,"NONE","NONE","NONE","NONE","0083.40","Barolo Ristorante Italiano","",229,"cns/seginterp"
"2013-07-09T",4442,"","","2013-07-09T",519317,"ACTIVE",47,"2012-06-26T","2014-05-31T","ANI DEVELOPMENT LLC","4445 LAMONT ST, SAN DIEGO, CA  92109",-1,-117.234777975,32.799868583,6259054.88197,1872238.75835,"NONE","NONE","NONE","NONE","0079.08","Patio The","",0,"cns/address"
"2013-07-09T",4443,"","","2013-07-09T",519374,"ACTIVE",20,"2012-05-14T","2013-06-30T","7 ELEVEN INC","375 W MADISON AVE, EL CAJON, CA  92020-3407",-1,-116.966245095,32.8006608996,6341572.61538,1871853.92369,"NONE","NONE","NONE","NONE","0162.02","7 Eleven #2111 13658","PO BOX 219088 DALLAS, TX  75221-9088",161,"cns/seginterp"
"2013-07-09T",4444,"","","2013-07-09T",519390,"ACTIVE",41,"2012-06-15T","2014-05-31T","MAROUKI, WALAA MEKHAEL","1655 BRANDYWINE AVE, STE E, CHULA VISTA, CA  91911-6074",-1,-117.028871003,32.6017038495,6321787.96999,1799603.96115,"NONE","NONE","NONE","NONE","0133.09","Cozy Corner Pizza","",0,"cns/address"
"2013-07-09T",4445,"","","2013-07-09T",519399,"ACTIVE",41,"2012-05-11T","2013-09-30T","STONE FLATS INC","272 N EL CAMINO REAL, STE D & E, ENCINITAS, CA  92024-2857",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","NONE","NONE","NONE","0176.04","Stone Flats","6284 STRADA FRAGANTE RANCHO SANTA FE, CA  92091-0284",0,"cns/segmid"
"2013-07-09T",4446,"","","2013-07-09T",519414,"ACTIVE",20,"2012-07-05T","2013-06-30T","JARJEES, FADY W","311 3RD AVE, CHULA VISTA, CA  91910",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0123.02","City Market","",-1,"NONE"
"2013-07-09T",4447,"","","2013-07-09T",519473,"ACTIVE",41,"2012-04-25T","2014-03-31T","NAJEM, MICHEL A","1459 UNIVERSITY AVE, SAN DIEGO, CA  92103-3404",-1,-117.149855518,32.7481485101,6284987.5636,1853185.44922,"NONE","NONE","NONE","NONE","0007.00","Michoz Fresh Lebanese Grill","",0,"cns/address"
"2013-07-09T",4448,"","","2013-07-09T",519488,"ACTIVE",21,"2012-11-08T","2013-10-31T","SAM BUSINESS CORP","6585 OSLER ST, SAN DIEGO, CA  92111",-1,-117.17590987,32.7919707855,6277118.41508,1869199.53916,"NONE","NONE","NONE","NONE","0086.00","Eddies Market","",0,"cns/address"
"2013-07-09T",4449,"","","2013-07-09T",519494,"ACTIVE",20,"2012-05-14T","2013-06-30T","7 ELEVEN INC","3146 SPORTS ARENA BLVD, STE 5, SAN DIEGO, CA  92110-4527",-1,-117.206241675,32.7530999801,6267667.47322,1855141.26274,"NONE","NONE","NONE","NONE","0065.00","7 Eleven 34243","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",4450,"","","2013-07-09T",519499,"ACTIVE",20,"2012-04-25T","2013-06-30T","7 ELEVEN INC","4745 EL CAJON BLVD, STE 105, SAN DIEGO, CA  92115-4508",-1,-117.092508386,32.7557600368,6302642.10091,1855807.45912,"NONE","NONE","NONE","NONE","0023.02","7 Eleven Store 2111 27744C","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",4451,"","","2013-07-09T",519510,"ACTIVE",21,"2012-03-16T","2014-03-31T","MIKHAEL, NADIA NANCY","2970 IMPERIAL AVE, SAN DIEGO, CA  92102-4126",-1,-117.130154831,32.7067211514,6290917.5613,1838061.0719,"NONE","NONE","NONE","NONE","0040.00","Rancho Market & Liquor","1557 SWALLOW DR EL CAJON, CA  92020",0,"cns/address"
"2013-07-09T",4452,"","","2013-07-09T",519550,"ACTIVE",20,"2012-08-30T","2013-07-31T","GORGEES, YASIR NADER","501 W 9TH AVE, ESCONDIDO, CA  92025-4707",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0205.00","Qwik Korner","",-1,"NONE"
"2013-07-09T",4453,"","","2013-07-09T",519589,"ACTIVE",41,"2012-05-04T","2014-04-30T","AL SABAGH, GHADAH G","8733 BROADWAY, LA MESA, CA  91941-8045",-1,-117.012228911,32.7512604493,6327311.15247,1853980.40871,"NONE","NONE","NONE","NONE","0138.01","Palermo Italian Restaurant & Pizza","",0,"cns/address"
"2013-07-09T",4454,"","","2013-07-09T",519591,"ACTIVE",20,"2012-04-19T","2014-03-31T","FARAR CORPORATION","13556 POWAY RD, POWAY, CA  92064-4725",-1,-117.037030532,32.9567273032,6320250.06439,1928793.37218,"NONE","NONE","NONE","NONE","0170.41","Poway Mobil","",0,"cns/address"
"2013-07-09T",4455,"","","2013-07-09T",519615,"ACTIVE",47,"2012-06-27T","2014-05-31T","POINT LOMA EATS LLC","1005 ROSECRANS ST, SAN DIEGO, CA  92106-8454",-1,-117.232444743,32.7203180862,6259499.11508,1843289.1074,"NONE","NONE","NONE","NONE","0071.00","Gabardine","404 14TH ST SAN DIEGO, CA  92101-7508",0,"cns/address"
"2013-07-09T",4456,"","","2013-07-09T",519630,"ACTIVE",41,"2012-11-26T","2013-10-31T","A & M FOOD SERVICE INC","1177 C ST, SAN DIEGO, CA  92101-5604",-1,-117.154268575,32.7172011949,6283533.05787,1841937.53396,"NONE","NONE","NONE","NONE","0052.00","Alberts Fresh Mexican Food","10612 PROSPECT AVE SANTEE, CA  92071",41,"cns/address"
"2013-07-09T",4457,"","","2013-07-09T",519635,"ACTIVE",41,"2012-05-18T","2014-04-30T","ORSUKSRI, JUNPEN","1910 OCEANSIDE BLVD, STE D, OCEANSIDE, CA  92054-4454",-1,-117.356084082,33.1942105169,6223302.19417,2016085.41487,"NONE","NONE","NONE","NONE","0185.09","Thai Table Time","",0,"cns/address"
"2013-07-09T",4458,"","","2013-07-09T",519638,"ACTIVE",41,"2012-07-13T","2013-06-30T","AAPP INC","7621 LINDA VISTA RD, STE 102, SAN DIEGO, CA  92111",-1,-117.157424305,32.8023008252,6282831.91724,1872907.99966,"NONE","NONE","NONE","NONE","0087.01","Pastalini","",94,"cns/seginterp"
"2013-07-09T",4459,"","","2013-07-09T",519651,"ACTIVE",41,"2012-05-08T","2013-09-30T","UDOMSIRI INC","4310 GENESEE AVE, STE 111, SAN DIEGO, CA  92117-4936",-1,-117.183703145,32.8217712671,6274820.56607,1880063.26005,"NONE","NONE","NONE","NONE","0085.04","Thai Time Iii","",0,"cns/address"
"2013-07-09T",4460,"","","2013-07-09T",519672,"ACTIVE",41,"2012-05-24T","2014-03-31T","CHARMING SIAM RESTAURANT CA LLC","4225 OCEANSIDE BLVD, STE F, OCEANSIDE, CA  92056-3473",-1,-117.28285408,33.2072960016,6245750.54068,2020616.6206,"NONE","NONE","NONE","NONE","0194.03","Charming Siam Restaurant","4231 OCEANSIDE BLVD, STE C OCEANSIDE, CA  92056-3478",14,"cns/address"
"2013-07-09T",4461,"","","2013-07-09T",519681,"ACTIVE",21,"2012-05-10T","2014-04-30T","MAROGY, FAIZA M","4195 FAIRMOUNT AVE, SAN DIEGO, CA  92105-1609",-1,-117.100544775,32.7530130418,6300163.25873,1854828.06759,"NONE","NONE","NONE","NONE","0023.02","Spotts Liquor","",0,"cns/address"
"2013-07-09T",4462,"","","2013-07-09T",519685,"ACTIVE",48,"2012-05-03T","2014-04-30T","TRAVPITBULL, LLC","123 W PLAZA ST, SOLANA BEACH, CA  92075-1123",-1,-117.272000735,32.9913583589,6248300.00043,1942018.46837,"NONE","NONE","NONE","NONE","0173.04","Saddle Bar","857 AMERICA WAY DEL MAR, CA  92014-3916",6,"cns/address"
"2013-07-09T",4463,"","","2013-07-09T",519701,"ACTIVE",41,"2012-07-05T","2013-06-30T","LUPE'S TACO SHOP INC","7621 LINDA VISTA RD, STE 101, SAN DIEGO, CA  92111",-1,-117.157424305,32.8023008252,6282831.91724,1872907.99966,"NONE","NONE","NONE","NONE","0087.01","Lupe'S Taco Shop","",94,"cns/seginterp"
"2013-07-09T",4464,"","","2013-07-09T",519704,"ACTIVE",47,"2012-05-15T","2014-04-30T","OYES SAN DIEGO LLC","1236 UNIVERSITY AVE, SAN DIEGO, CA  92103",-1,-117.152598395,32.7489333081,6284146.70272,1853478.27415,"NONE","NONE","NONE","NONE","0006.00","","",0,"cns/address"
"2013-07-09T",4465,"","","2013-07-09T",519714,"ACTIVE",41,"2012-06-01T","2014-05-31T","TOMA SOL","301 W WASHINGTON ST, SAN DIEGO, CA  92103-1930",-1,-117.166404616,32.7501247802,6279905.65248,1853948.79899,"NONE","NONE","NONE","NONE","0004.00","Toma Sol Cafe","",7,"cns/address"
"2013-07-09T",4466,"","","2013-07-09T",519754,"ACTIVE",47,"2013-02-11T","2014-01-31T","ADAMS HEIGHTS LLC","3377-3381 ADAMS AVE, SAN DIEGO, CA  92116-1823",-1,-117.127232544,32.7631661083,6291989.268,1858590.079,"NONE","NONE","NONE","NONE","0018.00","Heights Tavern","11476 CYPRESS TERRACE PL SAN DIEGO, CA  92131",0,"cns/segmid"
"2013-07-09T",4467,"","","2013-07-09T",519758,"ACTIVE",47,"2012-05-25T","2014-04-30T","CAFE SEVILLA INCORPORATED","353 5TH AVE, SAN DIEGO, CA  92101",-1,-117.093433684,33.1101735633,6303400.752,1984758.149,"NONE","NONE","NONE","NONE","0054.00","Cafe Sevilla","",0,"cns/segmid"
"2013-07-09T",4468,"","","2013-07-09T",519768,"ACTIVE",57,"2012-10-31T","2013-09-30T","EXCALIBUR FINE CIGARS INC","8199 CLAIREMONT MESA BLVD, STE O, SAN DIEGO, CA  92111-1712",-1,-117.147091446,32.8323489418,6286100.99988,1883813.01852,"NONE","NONE","NONE","NONE","0085.11","Excalibur Tabacconist #2","",0,"cns/address"
"2013-07-09T",4469,"","","2013-07-09T",519809,"ACTIVE",41,"2013-03-19T","2014-02-28T","APPLE KOREAN HOUSE","4633 CONVOY ST, #102, SAN DIEGO, CA  92111-2319",-1,-117.154580814,32.8247397444,6283776.47822,1881064.4199,"NONE","NONE","NONE","NONE","0085.11","Nolbu","",0,"cns/address"
"2013-07-09T",4470,"","","2013-07-09T",519844,"ACTIVE",41,"2012-05-03T","2014-04-30T","CALIGERMAN PARTNERS, LLC","3375 MISSION AVE, STE J & K, OCEANSIDE, CA  92058-1330",-1,-117.340086297,33.2182117512,6228287.2308,2024766.37333,"NONE","NONE","NONE","NONE","0185.10","Irinas Bar & Grill","392 COMPASS RD OCEANSIDE, CA  92054-4642",0,"cns/address"
"2013-07-09T",4471,"","","2013-07-09T",519847,"ACTIVE",42,"2012-09-07T","2013-08-31T","MCP RESOURCES LLC","4095 ADAMS AVE, SAN DIEGO, CA  92116",-1,-117.107517038,32.7635527904,6298051.19531,1858680.34709,"NONE","NONE","NONE","NONE","0021.00","Village Vino","4068 HILLDALE RD SAN DIEGO, CA  92116",3,"cns/address"
"2013-07-09T",4472,"","","2013-07-09T",519854,"ACTIVE",20,"2012-08-29T","2013-07-31T","YOUSIF, KUSAY KALASHO","1750 E PALOMAR ST, STE 8, CHULA VISTA, CA  91913-3731",-1,-116.984547614,32.6318531064,6335515.84968,1810474.37501,"NONE","NONE","NONE","NONE","0133.10","Villagio Mart","3755 AVOCADO BLVD, STE 244 LA MESA, CA  91941-7301",667,"cns/seginterp"
"2013-07-09T",4473,"","","2013-07-09T",519869,"ACTIVE",41,"2012-05-02T","2014-04-30T","FERTTEC INC","3057 CLAIREMONT DR, SAN DIEGO, CA  92117",-1,-117.192565103,32.7947755855,6272009.33536,1870265.87594,"NONE","NONE","NONE","NONE","0091.02","Lw San Diego Style Barbecue","",0,"cns/address"
"2013-07-09T",4474,"","","2013-07-09T",519873,"ACTIVE",41,"2012-07-13T","2013-06-30T","CHIPOTLE MEXICAN GRILL INC","2710 VIA DE LA VALLE, STE B290, SAN DIEGO, CA  92014",-1,-117.250596337,32.9784170293,6254817.64338,1937246.3494,"NONE","NONE","NONE","NONE","0173.06","Chipotle Mexican Grill","1401 WYNKOOP ST, STE 500 ATTN LICENSING DENVER, CO  80202-1729",21,"cns/address"
"2013-07-09T",4475,"","","2013-07-09T",519883,"ACTIVE",20,"2012-09-12T","2013-08-31T","WINE BATTLES, LLC","10637 ROSELLE ST, STE G, SAN DIEGO, CA  92121-1532",-1,-117.220206976,32.8966095314,6263859.79067,1907394.11667,"NONE","NONE","NONE","NONE","0083.39","","",0,"cns/address"
"2013-07-09T",4476,"","","2013-07-09T",519928,"ACTIVE",42,"2012-09-20T","2013-08-31T","TREEHOUSE NEXT DOOR INC","7235 EL CAJON BLVD, SAN DIEGO, CA  92115",-1,-117.041775084,32.7684979475,6318274.66029,1860319.72871,"NONE","NONE","NONE","NONE","0029.05","Next Door","",0,"cns/address"
"2013-07-09T",4477,"","","2013-07-09T",519967,"ACTIVE",41,"2012-04-27T","2014-03-31T","PAILIN THAI CUISINE, INC","16439-16443 BERNARDO CENTER DR, SAN DIEGO, CA  92128",-1,-117.081499922,33.011920532,6306769.792,1948980.563,"NONE","NONE","NONE","NONE","0170.52","Spices Thai Cafe","",0,"cns/segmid"
"2013-07-09T",4478,"","","2013-07-09T",519968,"ACTIVE",41,"2013-06-10T","2014-05-31T","L & C YUMMY BUFFET INC","2855 MIDWAY DR, SAN DIEGO, CA  92110-3205",-1,-117.205866031,32.7488790482,6267768.88363,1853604.49678,"NONE","NONE","NONE","NONE","0066.00","Yummy Buffet","",2,"cns/address"
"2013-07-09T",4479,"","","2013-07-09T",519970,"ACTIVE",41,"2012-07-12T","2013-06-30T","MAZATLAN INC","2780 CARLSBAD BLVD, CARLSBAD, CA  92008-2209",-1,-117.299972933,33.20023675,6240488.75625,2018100.50396,"NONE","NONE","NONE","NONE","0180.00","Swamis Cafe","",1077,"cns/address"
"2013-07-09T",4480,"","","2013-07-09T",520018,"ACTIVE",41,"2012-09-04T","2013-08-31T","SERNA, PATRICIA SERNA","1660 BROADWAY, STE 14, CHULA VISTA, CA  91911",-1,-117.076373751,32.5952579906,6307139.66102,1797371.33697,"NONE","NONE","NONE","NONE","0132.05","Fruit Barr Caffe","",0,"cns/address"
"2013-07-09T",4481,"","","2013-07-09T",520023,"ACTIVE",47,"2012-05-11T","2014-04-30T","HAGEMAN ENTERPRISES, INC.","267 N EL CAMINO REAL, STE A & B, ENCINITAS, CA  92024-5366",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","NONE","NONE","NONE","0171.08","The Craftsman New American Tavern","1270 ELMBRANCH DR ENCINITAS, CA  92024-4044",0,"cns/segmid"
"2013-07-09T",4482,"","","2013-07-09T",520072,"ACTIVE",42,"2012-06-15T","2014-05-31T","ATHNATHIOUS, MAGDY SAMUEL","3858 5TH AVE, SAN DIEGO, CA  92103-3141",-1,-117.089970071,33.1123979429,6304467.834,1985558.905,"NONE","NONE","NONE","NONE","0003.00","Royal Cigar","",0,"cns/segmid"
"2013-07-09T",4483,"","","2013-07-09T",520088,"ACTIVE",42,"2012-06-18T","2014-05-31T","MVD ENTERPRISES, INC.","166 B N EL CAMINO REAL, ENCINITAS, CA  92024-2890",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0176.04","Encinitas Wine Merchants","2211 ROSEMONT LN ENCINITAS, CA  92024-4916",-1,"NONE"
"2013-07-09T",4484,"","","2013-07-09T",520133,"ACTIVE",42,"2012-07-10T","2013-06-30T","VENISSIMO CHEESE INC","2650 VIA DE LA VALLE, STE C140, SAN DIEGO, CA  92014",-1,-117.250422568,32.9797664047,6254875.64162,1937736.78307,"NONE","NONE","NONE","NONE","0173.06","Venissimo Cheese","754 W WASHINGTON AVE SAN DIEGO, CA  92103-1938",1,"cns/address"
"2013-07-09T",4485,"","","2013-07-09T",520139,"ACTIVE",41,"2012-10-23T","2013-09-30T","OROZCOORTIZ, ISRAEL","165 E MAIN ST, EL CAJON, CA  92020-3909",-1,-116.960861581,32.795211775,6343213.36576,1869860.00408,"NONE","NONE","NONE","NONE","0158.02","El Mariachi Mexican Taco Shop","",3,"cns/address"
"2013-07-09T",4486,"","","2013-07-09T",520227,"ACTIVE",42,"2012-09-12T","2013-08-31T","SPA & CO INC","5500 GROSSMONT CENTER DR, STE 321, LA MESA, CA  91942",-1,-117.011308007,32.7779303406,6327665.14183,1863681.82751,"NONE","NONE","NONE","NONE","0150.00","Spa & Co Nail & Wine Bar","6487 EAST LAKE DR SAN DIEGO, CA  92119",0,"cns/address"
"2013-07-09T",4487,"","","2013-07-09T",520237,"ACTIVE",20,"2012-07-19T","2013-06-30T","CALGARY ENTERPRISES, INC.","12033 SCRIPPS SUMMIT DR, SAN DIEGO, CA  92131-4603",-1,-117.100224689,32.937942353,6300810.33932,1922110.93596,"NONE","NONE","NONE","NONE","0170.43","Scripps Arco","",0,"cns/address"
"2013-07-09T",4488,"","","2013-07-09T",520256,"ACTIVE",41,"2012-05-17T","2014-04-30T","JAUN, INC.","12245 POWAY RD, STE A, POWAY, CA  92064-4217",-1,-117.065576762,32.9512494308,6311478.27538,1926867.61691,"NONE","NONE","NONE","NONE","0170.42","Izumi Restaurant","",10,"cns/address"
"2013-07-09T",4489,"","","2013-07-09T",520266,"ACTIVE",20,"2012-07-10T","2013-06-30T","NEIGHBORHOOD FARMS MARKET INC","3501 NATIONAL AVE, SAN DIEGO, CA  92113",-1,-117.118729987,32.6957120947,6294398.56277,1834026.12424,"NONE","NONE","NONE","NONE","0036.01","Neighborhood Farms Market","",0,"cns/address"
"2013-07-09T",4490,"","","2013-07-09T",520323,"ACTIVE",41,"2012-12-31T","2013-11-30T","CHINOIS SD INC","2632 UNIVERSITY AVE, SAN DIEGO, CA  92104-2810",-1,-117.135492937,32.7487008741,6289405.23456,1853348.60932,"NONE","NONE","NONE","NONE","0013.00","Carnitas Snack Shack","3733 LOUISIANA STREET SAN DIEGO, CA  92104",0,"cns/address"
"2013-07-09T",4491,"","","2013-07-09T",520343,"ACTIVE",41,"2012-09-13T","2014-05-31T","SPORTSPLEX USA OF SANTEE INC","9951 RIVERWALK DR, SANTEE, CA  92071",-1,-116.980391634,32.8516685887,6337355.62025,1890442.5905,"NONE","NONE","NONE","NONE","0166.15","Sportsplex Usa","PO BOX 711900 SANTEE, CA  92072",0,"cns/address"
"2013-07-09T",4492,"","","2013-07-09T",520349,"ACTIVE",41,"2012-06-29T","2014-05-31T","PREMIER FOOD CONCEPTS LLC","2275 OTAY LAKES RD, STE 119, CHULA VISTA, CA  91915-1159",-1,-116.966349805,32.6478609756,6341158.47581,1816259.68513,"NONE","NONE","NONE","NONE","0134.19","Luna Grill","9255 TOWNE CENTRE DR, STE 950 SAN DIEGO, CA  92121-3067",1063,"cns/seginterp"
"2013-07-09T",4493,"","","2013-07-09T",520352,"ACTIVE",20,"2013-07-05T","2014-06-30T","7 ELEVEN INC","8747 LA MESA BLVD, LA MESA, CA  91942-5404",-1,-117.008451872,32.7702319209,6328522.63498,1860874.46107,"NONE","NONE","NONE","NONE","0149.02","7 Eleven Store 35683","PO BOX 219088 DALLAS, TX  75221-9088",2,"cns/address"
"2013-07-09T",4494,"","","2013-07-09T",520379,"ACTIVE",47,"2013-04-08T","2014-03-31T","MONKEY PAW INC","805 16TH ST, SAN DIEGO, CA  92101-6610",-1,-117.149184881,32.7139351426,6285086.40607,1840735.71248,"NONE","NONE","NONE","NONE","0052.00","Monkey Paw","3620 LOUISIANA ST SAN DIEGO, CA  92104-4025",0,"cns/address"
"2013-07-09T",4495,"","","2013-07-09T",520381,"ACTIVE",41,"2012-05-24T","2014-04-30T","CHAN, SIMON","518 OCEANSIDE BLVD, STE 107 - 110, OCEANSIDE, CA  92054-5255",-1,-117.368506579,33.1837270713,6219461.22867,2012311.72496,"NONE","NONE","NONE","NONE","0182.00","Pho Oceanside","518 OCEANSIDE BLVD, STE 108 OCEANSIDE, CA  92054-5255",3,"cns/address"
"2013-07-09T",4496,"","","2013-07-09T",520400,"ACTIVE",41,"2012-07-06T","2013-06-30T","CAFE PARIS SAN DIEGO LLC","455 10TH AVE, SAN DIEGO, CA  92101",-1,-117.155851408,32.7101275049,6283023.86453,1839368.11726,"NONE","NONE","NONE","NONE","0051.00","Cafe Paris San Diego","",5,"cns/address"
"2013-07-09T",4497,"","","2013-07-09T",520463,"ACTIVE",41,"2012-08-14T","2013-07-31T","TENT CITY LLC","1100 ORANGE AVE, CORONADO HISTORICAL MUSEUM, CORONADO, CA  92118",-1,-117.180183865,32.6848897651,6275457.39819,1830251.70626,"NONE","NONE","NONE","NONE","0218.00","Tent City","416 3RD AVE SAN DIEGO, CA  92101",0,"cns/address"
"2013-07-09T",4498,"","","2013-07-09T",520492,"ACTIVE",41,"2012-05-29T","2014-04-30T","SAN DIEGO RESTAURANT CORPORATION","13510 POWAY RD, POWAY, CA  92064-4716",-1,-117.037030532,32.9567273032,6320250.06439,1928793.37218,"NONE","NONE","NONE","NONE","0170.41","Round Table Pizza","",46,"cns/address"
"2013-07-09T",4499,"","","2013-07-09T",520497,"ACTIVE",41,"2012-05-29T","2014-04-30T","SAN DIEGO RESTAURANT CORPORATION","13293 BLACK MOUNTAIN RD, SAN DIEGO, CA  92129-2658",-1,-117.124892987,32.9588895888,6293306.01815,1929794.87923,"NONE","NONE","NONE","NONE","0170.36","Round Table Pizza","",0,"cns/address"
